TFCNN-fpr,TFCNN-tpr,TCNN-fpr,TCNN-tpr,FCNN-fpr,FCNN-tpr,DT-fpr,DT-tpr,XG-fpr,XG-tpr,RF-fpr,RF-tpr,SVM-fpr,SVM-tpr,MLP-fpr,MLP-tpr
,,0.125353,0.920641,0.138967,0.961997,,,0.122528,0.834948,0.203699,0.899776,0.118675,0.755216,0.116106,0.721311
,,0.12561,0.920641,0.138967,0.962742,,,0.122528,0.835693,0.204213,0.900149,0.120473,0.755216,0.116106,0.721684
,,0.12561,0.921759,0.139224,0.962742,,,0.123041,0.835693,0.204983,0.900522,0.120473,0.755961,0.116363,0.721684
,,0.125867,0.921759,0.139224,0.963115,,,0.123041,0.836438,0.207809,0.900894,0.12073,0.755961,0.116363,0.723174
,,0.125867,0.922131,0.141022,0.963115,,,0.123298,0.836438,0.20858,0.902385,0.12073,0.758197,0.11662,0.723174
,,0.126894,0.922131,0.141022,0.963487,,,0.123298,0.837183,0.20935,0.90313,0.121243,0.758197,0.11662,0.723547
,,0.126894,0.922504,0.141279,0.963487,,,0.124326,0.837183,0.210121,0.904247,0.121243,0.758569,0.11739,0.723547
,,0.127151,0.922504,0.141279,0.96386,,,0.124326,0.837556,0.211662,0.904247,0.1215,0.758569,0.11739,0.72392
,,0.127151,0.923621,0.14205,0.96386,,,0.126381,0.837556,0.214488,0.90611,0.1215,0.758942,0.117904,0.72392
,,0.127408,0.923621,0.14205,0.964232,,,0.126381,0.838301,0.215515,0.906855,0.122271,0.758942,0.117904,0.724292
,,0.127408,0.924367,0.145903,0.964232,,,0.128179,0.838301,0.218597,0.907601,0.122271,0.759314,0.118418,0.724292
,,0.128436,0.924367,0.145903,0.964605,,,0.128179,0.838674,0.220652,0.908346,0.123041,0.759314,0.118418,0.725037
,,0.128436,0.924739,0.147444,0.964605,,,0.128436,0.838674,0.221937,0.909091,0.123041,0.759687,0.119959,0.725037
,,0.128949,0.924739,0.147444,0.964978,,,0.128436,0.839791,0.222451,0.910581,0.123555,0.759687,0.119959,0.72541
,,0.128949,0.925112,0.147958,0.964978,,,0.128949,0.839791,0.224249,0.911326,0.123555,0.76006,0.120216,0.72541
,,0.129206,0.925112,0.147958,0.96535,,,0.128949,0.840164,0.22656,0.912444,0.124069,0.76006,0.120216,0.726528
,,0.129206,0.925484,0.150013,0.96535,,,0.129206,0.840164,0.227845,0.913562,0.124069,0.760805,0.1215,0.726528
,,0.12972,0.925484,0.150013,0.966095,,,0.129206,0.840537,0.230157,0.91468,0.124326,0.760805,0.1215,0.727273
,,0.12972,0.925857,0.15104,0.966095,,,0.129463,0.840537,0.231184,0.915425,0.124326,0.761177,0.121757,0.727273
,,0.129977,0.925857,0.15104,0.966468,,,0.129463,0.841282,0.232469,0.915797,0.124583,0.761177,0.121757,0.730626
,,0.129977,0.926602,0.151297,0.966468,,,0.12972,0.841282,0.233496,0.917288,0.124583,0.762295,0.122014,0.730626
,,0.131518,0.926602,0.151297,0.966841,,,0.12972,0.842027,0.23478,0.91766,0.124839,0.762295,0.122014,0.730999
,,0.131518,0.926975,0.151811,0.966841,,,0.131518,0.842027,0.235294,0.918405,0.124839,0.762668,0.122271,0.730999
,,0.131775,0.926975,0.151811,0.967213,,,0.131518,0.842399,0.235808,0.919896,0.12561,0.762668,0.122271,0.731371
,,0.131775,0.927347,0.153866,0.967213,,,0.132032,0.842399,0.236835,0.921013,0.12561,0.76304,0.122784,0.731371
,,0.132546,0.927347,0.153866,0.967586,,,0.132032,0.843517,0.237606,0.921386,0.126124,0.76304,0.122784,0.732489
,,0.132546,0.928092,0.15438,0.967586,,,0.132546,0.843517,0.239147,0.922876,0.126124,0.765276,0.123555,0.732489
,,0.132802,0.928092,0.15438,0.968331,,,0.132546,0.845007,0.240945,0.923249,0.126381,0.765276,0.123555,0.733234
,,0.132802,0.928465,0.156948,0.968331,,,0.134857,0.845007,0.242487,0.923621,0.126381,0.766021,0.123812,0.733234
,,0.133316,0.928465,0.156948,0.968703,,,0.134857,0.845753,0.245569,0.925857,0.126638,0.766021,0.123812,0.733979
,,0.133316,0.928838,0.157719,0.968703,,,0.135371,0.845753,0.246853,0.926602,0.126638,0.766393,0.124069,0.733979
,,0.133573,0.928838,0.157719,0.969821,,,0.135371,0.846125,0.249936,0.928092,0.126894,0.766393,0.124069,0.734352
,,0.133573,0.92921,0.158233,0.969821,,,0.135885,0.846125,0.250963,0.928465,0.126894,0.766766,0.124326,0.734352
,,0.134857,0.92921,0.158233,0.970194,,,0.135885,0.846498,0.253018,0.928838,0.127408,0.766766,0.124326,0.734724
,,0.134857,0.929955,0.159003,0.970194,,,0.136142,0.846498,0.255587,0.930328,0.127408,0.767139,0.124583,0.734724
,,0.135114,0.929955,0.159003,0.970566,,,0.136142,0.84687,0.257385,0.932191,0.127665,0.767139,0.124583,0.735097
,,0.135114,0.931818,0.15926,0.970566,,,0.137169,0.84687,0.259183,0.932936,0.127665,0.768256,0.124839,0.735097
,,0.136142,0.931818,0.15926,0.971311,,,0.137169,0.847243,0.259954,0.933681,0.127922,0.768256,0.124839,0.735842
,,0.136142,0.932191,0.159517,0.971311,,,0.137426,0.847243,0.260724,0.934054,0.127922,0.769001,0.125096,0.735842
,,0.136399,0.932191,0.159517,0.971684,,,0.137426,0.848361,0.262009,0.934426,0.128179,0.769001,0.125096,0.737332
,,0.136399,0.932563,0.159774,0.971684,,,0.13794,0.848361,0.262522,0.935171,0.128179,0.770492,0.125353,0.737332
,,0.136656,0.932563,0.159774,0.972057,,,0.13794,0.849106,0.26355,0.935544,0.129463,0.770492,0.125353,0.737705
,,0.136656,0.932936,0.163627,0.972057,,,0.138197,0.849106,0.264577,0.936289,0.129463,0.770864,0.12561,0.737705
,,0.136912,0.932936,0.163627,0.973174,,,0.138197,0.849478,0.267917,0.937034,0.12972,0.770864,0.12561,0.73845
,,0.136912,0.934054,0.165425,0.973174,,,0.138967,0.849478,0.271256,0.938152,0.12972,0.772355,0.125867,0.73845
,,0.137683,0.934054,0.165425,0.973547,,,0.138967,0.849851,0.271513,0.939642,0.129977,0.772355,0.125867,0.739195
,,0.137683,0.934426,0.165682,0.973547,,,0.139224,0.849851,0.272284,0.940015,0.129977,0.772727,0.126124,0.739195
,,0.138454,0.934426,0.165682,0.97392,,,0.139224,0.850224,0.272797,0.941133,0.131261,0.772727,0.126124,0.73994
,,0.138454,0.934799,0.165939,0.97392,,,0.139481,0.850224,0.273825,0.941505,0.131261,0.773845,0.126381,0.73994
,,0.138967,0.934799,0.165939,0.974292,,,0.139481,0.850596,0.274852,0.941505,0.131518,0.773845,0.126381,0.740313
,,0.138967,0.935917,0.166709,0.974292,,,0.139995,0.850596,0.27588,0.94225,0.131518,0.774218,0.126894,0.740313
,,0.139224,0.935917,0.166709,0.975037,,,0.139995,0.850969,0.277164,0.942623,0.131775,0.774218,0.126894,0.740686
,,0.139224,0.936289,0.167737,0.975037,,,0.141279,0.850969,0.279219,0.943741,0.131775,0.77459,0.127408,0.740686
,,0.139481,0.936289,0.167737,0.975782,,,0.141279,0.851341,0.28076,0.944486,0.133059,0.77459,0.127408,0.741058
,,0.139481,0.936662,0.168508,0.975782,,,0.141536,0.851341,0.283329,0.945604,0.133059,0.776453,0.127665,0.741058
,,0.140509,0.936662,0.168508,0.976155,,,0.141536,0.851714,0.284613,0.946721,0.13383,0.776453,0.127665,0.741431
,,0.140509,0.937034,0.169535,0.976155,,,0.142564,0.851714,0.286155,0.947466,0.13383,0.777198,0.128179,0.741431
,,0.141279,0.937034,0.169535,0.976528,,,0.142564,0.852086,0.287696,0.948584,0.134857,0.777198,0.128179,0.742176
,,0.141279,0.938152,0.175186,0.976528,,,0.14282,0.852086,0.289237,0.948957,0.134857,0.777571,0.128436,0.742176
,,0.142307,0.938152,0.175186,0.9769,,,0.14282,0.853204,0.290265,0.949329,0.135114,0.777571,0.128436,0.742921
,,0.142307,0.93927,0.177241,0.9769,,,0.143591,0.853204,0.291549,0.949702,0.135114,0.777943,0.128693,0.742921
,,0.14282,0.93927,0.177241,0.977645,,,0.143591,0.853577,0.29309,0.949702,0.135371,0.777943,0.128693,0.743294
,,0.14282,0.939642,0.179296,0.977645,,,0.143848,0.853577,0.294888,0.949702,0.135371,0.778689,0.12972,0.743294
,,0.143334,0.939642,0.179296,0.978763,,,0.143848,0.853949,0.296429,0.950447,0.136142,0.778689,0.12972,0.743666
,,0.143334,0.940015,0.17981,0.978763,,,0.144619,0.853949,0.2972,0.95082,0.136142,0.779434,0.130491,0.743666
,,0.143591,0.940015,0.17981,0.979136,,,0.144619,0.854322,0.298484,0.951565,0.136399,0.779434,0.130491,0.744039
,,0.143591,0.940387,0.180581,0.979136,,,0.144875,0.854322,0.301567,0.95231,0.136399,0.780179,0.130747,0.744039
,,0.143848,0.940387,0.180581,0.979881,,,0.144875,0.855067,0.302851,0.95231,0.136912,0.780179,0.130747,0.744784
,,0.143848,0.94076,0.182122,0.979881,,,0.14616,0.855067,0.305163,0.953428,0.136912,0.780924,0.131261,0.744784
,,0.144619,0.94076,0.182122,0.980253,,,0.14616,0.855812,0.306961,0.954173,0.137169,0.780924,0.131261,0.745156
,,0.144619,0.941505,0.182635,0.980253,,,0.14693,0.855812,0.308759,0.955291,0.137169,0.781669,0.132032,0.745156
,,0.145132,0.941505,0.182635,0.980626,,,0.14693,0.856185,0.310814,0.956408,0.13794,0.781669,0.132032,0.745902
,,0.145132,0.941878,0.185718,0.980626,,,0.147187,0.856185,0.311585,0.956408,0.13794,0.782042,0.132289,0.745902
,,0.147187,0.941878,0.185718,0.980999,,,0.147187,0.85693,0.31441,0.957526,0.138454,0.782042,0.132289,0.747392
,,0.147187,0.94225,0.187002,0.980999,,,0.147444,0.85693,0.316209,0.958271,0.138454,0.782787,0.134087,0.747392
,,0.148985,0.94225,0.187002,0.981371,,,0.147444,0.857303,0.318264,0.958271,0.139738,0.782787,0.134087,0.747765
,,0.148985,0.942623,0.187516,0.981371,,,0.148472,0.857303,0.319805,0.958271,0.139738,0.783532,0.134601,0.747765
,,0.149242,0.942623,0.187516,0.981744,,,0.148472,0.857675,0.321089,0.958271,0.139995,0.783532,0.134601,0.748137
,,0.149242,0.942996,0.191369,0.981744,,,0.148728,0.857675,0.322887,0.958271,0.139995,0.785395,0.135114,0.748137
,,0.150013,0.942996,0.191369,0.982116,,,0.148728,0.858048,0.324685,0.959389,0.140765,0.785395,0.135114,0.748882
,,0.150013,0.943368,0.199332,0.982116,,,0.148985,0.858048,0.327511,0.960507,0.140765,0.785768,0.135628,0.748882
,,0.150527,0.943368,0.199332,0.982489,,,0.148985,0.859165,0.329566,0.961252,0.141022,0.785768,0.135628,0.749627
,,0.150527,0.943741,0.200103,0.982489,,,0.149242,0.859165,0.330593,0.961997,0.141022,0.786885,0.136142,0.749627
,,0.152068,0.943741,0.200103,0.982861,,,0.149242,0.859538,0.331364,0.96237,0.141536,0.786885,0.136142,0.75
,,0.152068,0.944113,0.200616,0.982861,,,0.149756,0.859538,0.332391,0.96237,0.141536,0.787258,0.136399,0.75
,,0.152838,0.944113,0.204213,0.982861,,,0.149756,0.859911,0.333419,0.963115,0.141793,0.787258,0.136399,0.750373
,,0.152838,0.944486,0.204213,0.983234,,,0.15027,0.859911,0.334703,0.963487,0.141793,0.788376,0.138711,0.750373
,,0.153095,0.944486,0.209864,0.983234,,,0.15027,0.860656,0.335217,0.963487,0.14205,0.788376,0.138711,0.75149
,,0.153095,0.944858,0.209864,0.983607,,,0.15104,0.860656,0.337529,0.964605,0.14205,0.788748,0.138967,0.75149
,,0.153609,0.944858,0.210378,0.983607,,,0.15104,0.861401,0.339841,0.96535,0.142307,0.788748,0.138967,0.753353
,,0.153609,0.945231,0.210378,0.983979,,,0.151297,0.861401,0.341896,0.96535,0.142307,0.789121,0.139224,0.753353
,,0.155407,0.945231,0.210634,0.983979,,,0.151297,0.861773,0.344721,0.965723,0.143334,0.789121,0.139224,0.754844
,,0.155407,0.945604,0.210634,0.984724,,,0.151811,0.861773,0.346519,0.966468,0.143334,0.789493,0.140765,0.754844
,,0.157205,0.945604,0.214231,0.984724,,,0.151811,0.862891,0.348831,0.967213,0.144105,0.789493,0.140765,0.755216
,,0.157205,0.946349,0.214231,0.985842,,,0.152068,0.862891,0.350629,0.967213,0.144105,0.790238,0.141279,0.755216
,,0.157976,0.946349,0.214744,0.985842,,,0.152068,0.863264,0.3514,0.967213,0.144619,0.790238,0.141279,0.755589
,,0.157976,0.946721,0.214744,0.986215,,,0.152838,0.863264,0.353198,0.967586,0.144619,0.790611,0.141793,0.755589
,,0.158746,0.946721,0.216799,0.986215,,,0.152838,0.863636,0.355767,0.967958,0.144875,0.790611,0.141793,0.758942
,,0.158746,0.947094,0.216799,0.986587,,,0.153609,0.863636,0.356537,0.967958,0.144875,0.790984,0.143077,0.758942
,,0.1626,0.947094,0.221937,0.986587,,,0.153609,0.864382,0.359363,0.968703,0.145132,0.790984,0.143077,0.759687
,,0.1626,0.947466,0.221937,0.98696,,,0.15438,0.864382,0.360647,0.968703,0.145132,0.791356,0.143848,0.759687
,,0.162856,0.947466,0.222707,0.98696,,,0.15438,0.865499,0.362702,0.969449,0.145389,0.791356,0.143848,0.76006
,,0.162856,0.947839,0.223221,0.98696,,,0.155407,0.865499,0.3645,0.970194,0.145389,0.791729,0.144105,0.76006
,,0.163627,0.947839,0.228359,0.98696,,,0.155407,0.865872,0.367069,0.970939,0.145903,0.791729,0.144105,0.760432
,,0.163627,0.948212,0.228872,0.98696,,,0.157205,0.865872,0.368353,0.970939,0.145903,0.792101,0.144362,0.760432
,,0.164398,0.948212,0.23067,0.98696,,,0.157205,0.866244,0.370922,0.971684,0.14616,0.792101,0.144362,0.760805
,,0.164398,0.948584,0.23067,0.987705,,,0.157719,0.866244,0.372463,0.972057,0.14616,0.792474,0.144619,0.760805
,,0.165939,0.948584,0.232212,0.987705,,,0.157719,0.86699,0.373491,0.972057,0.147187,0.792474,0.144619,0.761177
,,0.165939,0.948957,0.232212,0.98845,,,0.157976,0.86699,0.375032,0.972057,0.147187,0.792846,0.145132,0.761177
,,0.166709,0.948957,0.23478,0.98845,,,0.157976,0.867735,0.376573,0.972429,0.147701,0.792846,0.145132,0.76155
,,0.166709,0.949702,0.235037,0.988823,,,0.158746,0.867735,0.378885,0.972429,0.147701,0.793219,0.145389,0.76155
,,0.16748,0.949702,0.235808,0.988823,,,0.158746,0.868107,0.379399,0.973174,0.150013,0.793219,0.145389,0.761923
,,0.16748,0.950447,0.235808,0.989568,,,0.159003,0.868107,0.382481,0.97392,0.150013,0.793592,0.146674,0.761923
,,0.169535,0.950447,0.238377,0.989568,,,0.159003,0.86848,0.383509,0.974292,0.15027,0.793592,0.146674,0.762668
,,0.169535,0.95082,0.238377,0.98994,,,0.15926,0.86848,0.386591,0.974665,0.15027,0.793964,0.147958,0.762668
,,0.170049,0.95082,0.239661,0.98994,,,0.15926,0.869598,0.389674,0.974665,0.151297,0.793964,0.147958,0.76304
,,0.170049,0.951192,0.240175,0.98994,,,0.159517,0.869598,0.390958,0.974665,0.151297,0.794337,0.148215,0.76304
,,0.170306,0.951192,0.242743,0.98994,,,0.159517,0.86997,0.392756,0.975037,0.151811,0.794337,0.148215,0.763413
,,0.170306,0.951565,0.242743,0.990686,,,0.161572,0.86997,0.394297,0.975037,0.151811,0.794709,0.148472,0.763413
,,0.171076,0.951565,0.243257,0.990686,,,0.161572,0.870343,0.39738,0.97541,0.152838,0.794709,0.148472,0.763785
,,0.171076,0.951937,0.243514,0.991058,,,0.162343,0.870343,0.398921,0.97541,0.152838,0.795082,0.149499,0.763785
,,0.17159,0.951937,0.247881,0.991058,,,0.162343,0.871088,0.400719,0.97541,0.153352,0.795082,0.149499,0.764158
,,0.17159,0.95231,0.248395,0.991058,,,0.163113,0.871088,0.40149,0.97541,0.153352,0.795827,0.150013,0.764158
,,0.171847,0.95231,0.249679,0.991058,,,0.163113,0.871461,0.403545,0.976155,0.15438,0.795827,0.150013,0.765276
,,0.171847,0.952683,0.250193,0.991058,,,0.16337,0.871461,0.4056,0.976155,0.15438,0.796572,0.150783,0.765276
,,0.172618,0.952683,0.250706,0.991058,,,0.16337,0.871833,0.407398,0.976528,0.154637,0.796572,0.150783,0.765648
,,0.172618,0.953055,0.25122,0.991058,,,0.163884,0.871833,0.409453,0.977645,0.154637,0.796945,0.152068,0.765648
,,0.173131,0.953055,0.251477,0.991058,,,0.163884,0.872951,0.412535,0.977645,0.15515,0.796945,0.152068,0.766393
,,0.173131,0.953428,0.251477,0.991431,,,0.164141,0.872951,0.414077,0.978018,0.15515,0.798063,0.153609,0.766393
,,0.174159,0.953428,0.252248,0.991431,,,0.164141,0.873696,0.414333,0.97839,0.155664,0.798063,0.153609,0.766766
,,0.174159,0.954545,0.252761,0.991431,,,0.164398,0.873696,0.414847,0.979136,0.155664,0.798435,0.15438,0.766766
,,0.175186,0.954545,0.253275,0.991431,,,0.164398,0.874441,0.416388,0.979508,0.156178,0.798435,0.15438,0.767139
,,0.175186,0.954918,0.253789,0.991431,,,0.164655,0.874441,0.417416,0.979508,0.156178,0.798808,0.154637,0.767139
,,0.176214,0.954918,0.255073,0.991431,,,0.164655,0.875186,0.421012,0.979881,0.156691,0.798808,0.154637,0.768256
,,0.176214,0.955291,0.255587,0.991431,,,0.165168,0.875186,0.423324,0.980253,0.156691,0.79918,0.15515,0.768256
,,0.179296,0.955291,0.256358,0.991431,,,0.165168,0.875931,0.425379,0.980253,0.156948,0.79918,0.15515,0.768629
,,0.179296,0.955663,0.256871,0.991431,,,0.165425,0.875931,0.428461,0.980253,0.156948,0.799553,0.155407,0.768629
,,0.181608,0.955663,0.256871,0.991803,,,0.165425,0.877049,0.431287,0.980626,0.157976,0.799553,0.155407,0.769001
,,0.181608,0.956408,0.257899,0.991803,,,0.165682,0.877049,0.433342,0.980626,0.157976,0.800671,0.156435,0.769001
,,0.181865,0.956408,0.257899,0.992176,,,0.165682,0.877794,0.435911,0.980626,0.158233,0.800671,0.156435,0.770492
,,0.181865,0.957154,0.259697,0.992176,,,0.165939,0.877794,0.437709,0.980626,0.158233,0.801043,0.156691,0.770492
,,0.182892,0.957154,0.259697,0.992548,,,0.165939,0.878167,0.43925,0.980626,0.15926,0.801043,0.156691,0.77161
,,0.182892,0.957526,0.260724,0.992548,,,0.166966,0.878167,0.441305,0.980999,0.15926,0.801788,0.157719,0.77161
,,0.184434,0.957526,0.260724,0.992921,,,0.166966,0.878539,0.443103,0.980999,0.159774,0.801788,0.157719,0.772727
,,0.184434,0.958644,0.261495,0.992921,,,0.167737,0.878539,0.445158,0.981371,0.159774,0.802161,0.157976,0.772727
,,0.185204,0.958644,0.262779,0.992921,,,0.167737,0.878912,0.448754,0.981371,0.161572,0.802161,0.157976,0.773845
,,0.185204,0.959016,0.26355,0.992921,,,0.169021,0.878912,0.450295,0.981371,0.161572,0.802534,0.15926,0.773845
,,0.186232,0.959016,0.264321,0.992921,,,0.169021,0.879285,0.45158,0.981371,0.161829,0.802534,0.15926,0.774218
,,0.186232,0.959389,0.264577,0.992921,,,0.169278,0.879285,0.452864,0.981744,0.161829,0.802906,0.160031,0.774218
,,0.187002,0.959389,0.264834,0.993294,,,0.169278,0.88003,0.455433,0.981744,0.162086,0.802906,0.160031,0.775335
,,0.187002,0.959762,0.265605,0.993294,,,0.169535,0.88003,0.457488,0.981744,0.162086,0.804024,0.160288,0.775335
,,0.18803,0.959762,0.266119,0.993294,,,0.169535,0.881148,0.459029,0.982489,0.162343,0.804024,0.160288,0.776826
,,0.18803,0.961252,0.266889,0.993294,,,0.169792,0.881148,0.461855,0.983607,0.162343,0.804396,0.161315,0.776826
,,0.189314,0.961252,0.267403,0.993294,,,0.169792,0.88152,0.463139,0.983607,0.164141,0.804396,0.161315,0.777943
,,0.189314,0.961624,0.267917,0.993294,,,0.170819,0.88152,0.464937,0.983607,0.164141,0.805514,0.161829,0.777943
,,0.189828,0.961624,0.268174,0.993666,,,0.170819,0.881893,0.466221,0.983607,0.164911,0.805514,0.161829,0.778689
,,0.189828,0.961997,0.269458,0.993666,,,0.171076,0.881893,0.468276,0.983979,0.164911,0.807004,0.16337,0.778689
,,0.190342,0.961997,0.269972,0.993666,,,0.171076,0.882638,0.470845,0.984352,0.165939,0.807004,0.16337,0.779061
,,0.190342,0.96237,0.270742,0.993666,,,0.17159,0.882638,0.472643,0.984352,0.165939,0.807377,0.163627,0.779061
,,0.190599,0.96237,0.271256,0.993666,,,0.17159,0.88301,0.474184,0.984352,0.166453,0.807377,0.163627,0.779434
,,0.190599,0.963115,0.27254,0.993666,,,0.172104,0.88301,0.476496,0.984724,0.166453,0.80775,0.164911,0.779434
,,0.191626,0.963115,0.27254,0.994039,,,0.172104,0.883383,0.479322,0.984724,0.167223,0.80775,0.164911,0.780179
,,0.191626,0.96386,0.273311,0.994039,,,0.172874,0.883383,0.48112,0.984724,0.167223,0.808122,0.165425,0.780179
,,0.192653,0.96386,0.273568,0.994411,,,0.172874,0.883756,0.482147,0.985097,0.167737,0.808122,0.165425,0.782042
,,0.192653,0.964232,0.273825,0.994411,,,0.173388,0.883756,0.482918,0.986215,0.167737,0.808495,0.165939,0.782042
,,0.193681,0.964232,0.276394,0.994411,,,0.173388,0.884128,0.484973,0.98696,0.167994,0.808495,0.165939,0.782414
,,0.193681,0.964605,0.27665,0.994411,,,0.173645,0.884128,0.485744,0.98696,0.167994,0.809613,0.166453,0.782414
,,0.194195,0.964605,0.27665,0.994784,,,0.173645,0.884501,0.487799,0.98696,0.168251,0.809613,0.166453,0.783159
,,0.194195,0.964978,0.278192,0.994784,,,0.174672,0.884501,0.490367,0.987332,0.168251,0.809985,0.167994,0.783159
,,0.194708,0.964978,0.279219,0.994784,,,0.174672,0.884873,0.491909,0.987332,0.168764,0.809985,0.167994,0.78465
,,0.194708,0.96535,0.279476,0.994784,,,0.1757,0.884873,0.494991,0.988077,0.168764,0.81073,0.168251,0.78465
,,0.194965,0.96535,0.27999,0.994784,,,0.1757,0.885246,0.49833,0.988077,0.169792,0.81073,0.168251,0.785022
,,0.194965,0.966095,0.281017,0.994784,,,0.176984,0.885246,0.499872,0.988077,0.169792,0.811475,0.168764,0.785022
,,0.195736,0.966095,0.281788,0.994784,,,0.176984,0.885991,0.502183,0.988077,0.170306,0.811475,0.168764,0.785768
,,0.195736,0.966468,0.282045,0.994784,,,0.178782,0.885991,0.504752,0.98845,0.170306,0.812966,0.169278,0.785768
,,0.196507,0.966468,0.282815,0.994784,,,0.178782,0.886364,0.50578,0.98845,0.170563,0.812966,0.169278,0.78614
,,0.196507,0.967586,0.283586,0.994784,,,0.179553,0.886364,0.506036,0.98845,0.170563,0.813338,0.169535,0.78614
,,0.197791,0.967586,0.284613,0.994784,,,0.179553,0.887481,0.509376,0.988823,0.171333,0.813338,0.169535,0.786513
,,0.197791,0.968331,0.285384,0.994784,,,0.180581,0.887481,0.511174,0.988823,0.171333,0.814083,0.169792,0.786513
,,0.199075,0.968331,0.285641,0.994784,,,0.180581,0.888227,0.512715,0.989568,0.172361,0.814083,0.169792,0.787258
,,0.199075,0.968703,0.286412,0.994784,,,0.181865,0.888227,0.515541,0.98994,0.172361,0.814456,0.170563,0.787258
,,0.199332,0.968703,0.286668,0.994784,,,0.181865,0.888599,0.517853,0.990313,0.172618,0.814456,0.170563,0.78763
,,0.199332,0.969076,0.287439,0.994784,,,0.182122,0.888599,0.520421,0.990313,0.172618,0.815574,0.17159,0.78763
,,0.20036,0.969076,0.287953,0.994784,,,0.182122,0.889344,0.521962,0.990313,0.173131,0.815574,0.17159,0.789121
,,0.20036,0.969449,0.28821,0.995156,,,0.182635,0.889344,0.524531,0.990313,0.173131,0.815946,0.172104,0.789121
,,0.20113,0.969449,0.288723,0.995529,,,0.182635,0.890089,0.525816,0.990313,0.173388,0.815946,0.172104,0.789493
,,0.20113,0.970194,0.28898,0.995902,,,0.183149,0.890089,0.527614,0.990313,0.173388,0.816319,0.172361,0.789493
,,0.207295,0.970194,0.289751,0.995902,,,0.183149,0.890462,0.528384,0.991058,0.173645,0.816319,0.172361,0.789866
,,0.207295,0.970939,0.290265,0.995902,,,0.183406,0.890462,0.529155,0.991058,0.173645,0.816692,0.173131,0.789866
,,0.208323,0.970939,0.290521,0.996274,,,0.183406,0.890835,0.531467,0.991058,0.173902,0.816692,0.173131,0.790238
,,0.208323,0.971311,0.291806,0.996274,,,0.18392,0.890835,0.532494,0.991803,0.173902,0.817437,0.173645,0.790238
,,0.210634,0.971311,0.292576,0.996274,,,0.18392,0.891207,0.534806,0.991803,0.174929,0.817437,0.173645,0.790984
,,0.210634,0.971684,0.293604,0.996274,,,0.18469,0.891207,0.536604,0.992176,0.174929,0.817809,0.174159,0.790984
,,0.212176,0.971684,0.293861,0.996274,,,0.18469,0.89158,0.541228,0.993294,0.175443,0.817809,0.174159,0.791356
,,0.212176,0.972057,0.294888,0.996274,,,0.184947,0.89158,0.54431,0.993294,0.175443,0.818554,0.174672,0.791356
,,0.215001,0.972057,0.296173,0.996274,,,0.184947,0.892325,0.547393,0.993294,0.1757,0.818554,0.174672,0.791729
,,0.215001,0.972429,0.296686,0.996274,,,0.185204,0.892325,0.549705,0.993666,0.1757,0.818927,0.175186,0.791729
,,0.215515,0.972429,0.296943,0.996274,,,0.185204,0.89307,0.551246,0.994039,0.176214,0.818927,0.175186,0.792474
,,0.215515,0.973174,0.297714,0.996274,,,0.185461,0.89307,0.55176,0.994039,0.176214,0.819672,0.1757,0.792474
,,0.219368,0.973174,0.297971,0.996274,,,0.185461,0.894188,0.554585,0.994039,0.176984,0.819672,0.1757,0.792846
,,0.219368,0.97392,0.298484,0.996274,,,0.185718,0.894188,0.556897,0.994411,0.176984,0.820045,0.176471,0.792846
,,0.220396,0.97392,0.299512,0.996647,,,0.185718,0.89456,0.563833,0.994411,0.177755,0.820045,0.176471,0.793964
,,0.220396,0.974292,0.300283,0.996647,,,0.185975,0.89456,0.565117,0.994411,0.177755,0.820417,0.178012,0.793964
,,0.222707,0.974292,0.301824,0.996647,,,0.185975,0.895306,0.567172,0.994784,0.178012,0.820417,0.178012,0.794709
,,0.222707,0.974665,0.302081,0.996647,,,0.187002,0.895306,0.568199,0.994784,0.178012,0.821162,0.178526,0.794709
,,0.223992,0.974665,0.303108,0.996647,,,0.187002,0.895678,0.570511,0.994784,0.178269,0.821162,0.178526,0.7962
,,0.223992,0.975037,0.303365,0.996647,,,0.187259,0.895678,0.572309,0.994784,0.178269,0.821535,0.179296,0.7962
,,0.22656,0.975037,0.304906,0.996647,,,0.187259,0.896051,0.574107,0.995156,0.179296,0.821535,0.179296,0.796945
,,0.22656,0.97541,0.305934,0.996647,,,0.188544,0.896051,0.575135,0.995156,0.179296,0.823025,0.179553,0.796945
,,0.230927,0.97541,0.308246,0.996647,,,0.188544,0.896423,0.57796,0.995529,0.180067,0.823025,0.179553,0.79769
,,0.230927,0.975782,0.308502,0.996647,,,0.1888,0.896423,0.580786,0.995529,0.180067,0.823398,0.181608,0.79769
,,0.232469,0.975782,0.310301,0.996647,,,0.1888,0.896796,0.582841,0.995902,0.180324,0.823398,0.181608,0.798063
,,0.232469,0.976155,0.310814,0.996647,,,0.191626,0.896796,0.584382,0.995902,0.180324,0.824143,0.181865,0.798063
,,0.232725,0.976155,0.312099,0.996647,,,0.191626,0.897168,0.587208,0.995902,0.181094,0.824143,0.181865,0.798435
,,0.232725,0.976528,0.313126,0.996647,,,0.191883,0.897168,0.588749,0.996274,0.181094,0.825633,0.182892,0.798435
,,0.233239,0.976528,0.31441,0.996647,,,0.191883,0.897541,0.59029,0.996274,0.181608,0.825633,0.182892,0.798808
